Patient ID,ADDRESS,CITY,STATE,ZIP CODE
969,1120 EAST 229TH STREET,BRONX,NY,10466
970,4044 LACONIA AVENUE,BRONX,NY,10466
971,4040 LACONIA AVENUE,BRONX,NY,10466
972,4056 LACONIA AVENUE,BRONX,NY,10466
973,4064 LACONIA AVENUE,BRONX,NY,10466
974,4020 LACONIA AVENUE,BRONX,NY,10466
975,4024 LACONIA AVENUE,BRONX,NY,10466
976,4034 LACONIA AVENUE,BRONX,NY,10466
977,4030 LACONIA AVENUE,BRONX,NY,10466
978,1138 229TH DRIVE SOUTH,BRONX,NY,10466
979,1154 229TH DRIVE SOUTH,BRONX,NY,10466
980,1160 229TH DRIVE SOUTH,BRONX,NY,10466
981,1187 226TH DRIVE,BRONX,NY,10466
982,1183 226TH DRIVE,BRONX,NY,10466
983,1169 226TH DRIVE,BRONX,NY,10466
984,1165 226TH DRIVE,BRONX,NY,10466
985,1145 226TH DRIVE,BRONX,NY,10466
986,1141 226TH DRIVE,BRONX,NY,10466
987,1131 226TH DRIVE,BRONX,NY,10466
988,1135 226TH DRIVE,BRONX,NY,10466
989,4000 LACONIA AVENUE,BRONX,NY,10466
990,4010 LACONIA AVENUE,BRONX,NY,10466
991,1115 EAST 225TH STREET,BRONX,NY,10466
992,1121 EAST 225TH STREET,BRONX,NY,10466
993,1138 226TH DRIVE,BRONX,NY,10466
994,1130 226TH DRIVE,BRONX,NY,10466
995,1155 EAST 225TH STREET,BRONX,NY,10466
996,1161 EAST 225TH STREET,BRONX,NY,10466
997,1181 EAST 225TH STREET,BRONX,NY,10466
998,1175 EAST 225TH STREET,BRONX,NY,10466
999,1195 EAST 225TH STREET,BRONX,NY,10466
1000,1855 SCHIEFFELIN AVENUE,BRONX,NY,10466
1001,288 10TH AVENUE,NEW YORK,NY,10001
1002,450 WEST 27TH DRIVE,NEW YORK,NY,10001
1003,466 WEST 26TH STREET,NEW YORK,NY,10001
1004,264 10TH AVENUE,NEW YORK,NY,10001
1005,446 WEST 26TH STREET,NEW YORK,NY,10001
1006,443 WEST 25TH STREET,NEW YORK,NY,10001
1007,427 WEST 26TH STREET,NEW YORK,NY,10001
1008,426 WEST 27TH DRIVE,NEW YORK,NY,10001
1009,237 NASSAU STREET,BROOKLYN,NY,11201
1010,234 SANDS STREET,BROOKLYN,NY,11201
1011,192 SANDS STREET,BROOKLYN,NY,11201
1012,233 SANDS STREET,BROOKLYN,NY,11201
1013,191 SANDS STREET,BROOKLYN,NY,11201
1014,224 YORK STREET,BROOKLYN,NY,11201
1015,177 SANDS STREET,BROOKLYN,NY,11201
1016,202 YORK STREET,BROOKLYN,NY,11201
1017,111 BRIDGE STREET,BROOKLYN,NY,11201
1018,190 YORK STREET,BROOKLYN,NY,11201
1019,752 FENIMORE STREET,BROOKLYN,NY,11203
1020,750 FENIMORE STREET,BROOKLYN,NY,11203
1021,748 FENIMORE STREET,BROOKLYN,NY,11203
1022,746 FENIMORE STREET,BROOKLYN,NY,11203
1023,742 FENIMORE STREET,BROOKLYN,NY,11203
1024,740 FENIMORE STREET,BROOKLYN,NY,11203
1025,738 FENIMORE STREET,BROOKLYN,NY,11203
1026,736 FENIMORE STREET,BROOKLYN,NY,11203
1027,732 FENIMORE STREET,BROOKLYN,NY,11203
1028,730 FENIMORE STREET,BROOKLYN,NY,11203
1029,728 FENIMORE STREET,BROOKLYN,NY,11203
1030,726 FENIMORE STREET,BROOKLYN,NY,11203
1031,334 LEFFERTS AVENUE,BROOKLYN,NY,11225
1032,336 LEFFERTS AVENUE,BROOKLYN,NY,11225
1033,338 LEFFERTS AVENUE,BROOKLYN,NY,11225
1034,340 LEFFERTS AVENUE,BROOKLYN,NY,11225
1035,342 LEFFERTS AVENUE,BROOKLYN,NY,11225
1036,344 LEFFERTS AVENUE,BROOKLYN,NY,11225
1037,143-03 105TH AVENUE,JAMAICA,NY,11435
1038,194-17 114TH DRIVE,SAINT ALBANS,NY,11412
1039,202-06 116TH AVENUE,SAINT ALBANS,NY,11412
1040,150-36 116TH ROAD,JAMAICA,NY,11434
1041,218-34 119TH AVENUE,CAMBRIA HEIGHTS,NY,11411
1042,114-11 130TH STREET,SOUTH OZONE PARK,NY,11420
1043,117-22 133RD STREET,SOUTH OZONE PARK,NY,11420
1044,114-69 145TH STREET,JAMAICA,NY,11436
1045,130-34 147TH STREET,JAMAICA,NY,11436
1046,114-22 166TH STREET,JAMAICA,NY,11434
1047,100-40 202ND STREET,HOLLIS,NY,11423
1048,104-33 203RD STREET,SAINT ALBANS,NY,11412
1049,118-03 204TH STREET,SAINT ALBANS,NY,11412
1050,110-26 216TH STREET,QUEENS VILLAGE,NY,11429
1051,132-33 218TH STREET,SPRINGFIELD GARDENS,NY,11413
1052,132-19 BENNETT COURT,JAMAICA,NY,11434
1053,104-06 FARMERS BOULEVARD,HOLLIS,NY,11423
1054,187-24 KEESEVILLE AVENUE,SAINT ALBANS,NY,11412
1055,138-11 LINDEN BOULEVARD,JAMAICA,NY,11436
1056,213-24 NASHVILLE BOULEVARD,QUEENS VILLAGE,NY,11429
1057,148-13 SUTTER AVENUE,JAMAICA,NY,11436
1058,137-22 WESTGATE STREET,SPRINGFIELD GARDENS,NY,11413
1059,178-14 BAISLEY BOULEVARD,JAMAICA,NY,11434
1060,1502 BEACH 12TH STREET,FAR ROCKAWAY,NY,11691
1061,1504 BEACH 12TH STREET,FAR ROCKAWAY,NY,11691
1062,129-04 142ND STREET,JAMAICA,NY,11436
1063,171-28 111TH AVENUE,JAMAICA,NY,11433
1064,215-32 112TH AVENUE,QUEENS VILLAGE,NY,11429
1065,126-01 116TH AVENUE,SOUTH OZONE PARK,NY,11420
1066,114-42 139TH STREET,JAMAICA,NY,11436
1067,133-11 148TH STREET,JAMAICA,NY,11436
1068,105-11 171ST PLACE,JAMAICA,NY,11433
1069,113-14 196TH STREET,SAINT ALBANS,NY,11412
1070,110-16 207TH STREET,QUEENS VILLAGE,NY,11429
1071,223-20 FRANCIS LEWIS BOULEVARD,CAMBRIA HEIGHTS,NY,11411
1072,444 TORRY AVENUE,BRONX,NY,10473
1073,69-33 BAYFIELD AVENUE,ARVERNE,NY,11692
1074,209-47 112TH AVENUE,QUEENS VILLAGE,NY,11429
1075,148-06 133RD AVENUE,JAMAICA,NY,11436
1076,115-21 135TH STREET,SOUTH OZONE PARK,NY,11420
1077,115-52 147TH STREET,JAMAICA,NY,11436
1078,144-23 166TH STREET,JAMAICA,NY,11434
1079,115-27 208TH STREET,CAMBRIA HEIGHTS,NY,11411
1080,111-32 209TH STREET,QUEENS VILLAGE,NY,11429
1081,138-17 230TH PLACE,SPRINGFIELD GARDENS,NY,11413
1082,188-23 LEWISTON AVENUE,SAINT ALBANS,NY,11412
1083,3027 EDSON AVENUE,BRONX,NY,10469
1084,100-38 FRANCIS LEWIS BOULEVARD,QUEENS VILLAGE,NY,11429
1085,190-18 119TH AVENUE,SAINT ALBANS,NY,11412
1086,197-22 122ND AVENUE,SPRINGFIELD GARDENS,NY,11413
1087,107-27 132ND STREET,SOUTH RICHMOND HILL,NY,11419
1088,99-19 194TH STREET,HOLLIS,NY,11423
1089,113-32 205TH STREET,SAINT ALBANS,NY,11412
1090,119-12 219TH STREET,CAMBRIA HEIGHTS,NY,11411
1091,120-56 233RD STREET,CAMBRIA HEIGHTS,NY,11411
1092,184-20 EDGEWOOD AVENUE,SPRINGFIELD GARDENS,NY,11413
1093,186-10 FOCH BOULEVARD,SAINT ALBANS,NY,11412
1094,119-44 INWOOD STREET,JAMAICA,NY,11436
1095,209-26 NASHVILLE BOULEVARD,CAMBRIA HEIGHTS,NY,11411
1096,447 EFFINGHAM AVENUE,BRONX,NY,10473
1097,165-17 116TH AVENUE,JAMAICA,NY,11434
1098,173-09 143RD ROAD,JAMAICA,NY,11434
1099,140 EAST 91ST STREET,BROOKLYN,NY,11212
1100,182 ADELPHI STREET,BROOKLYN,NY,11205
1101,341 BERRIMAN STREET,BROOKLYN,NY,11208
1102,349 BERRIMAN STREET,BROOKLYN,NY,11208
1103,353 BERRIMAN STREET,BROOKLYN,NY,11208
1104,359 BERRIMAN STREET,BROOKLYN,NY,11208
1105,71 WAVERLY AVENUE,BROOKLYN,NY,11205
1106,75 WAVERLY AVENUE,BROOKLYN,NY,11205
1107,99 WAVERLY AVENUE,BROOKLYN,NY,11205
1108,110 WAVERLY AVENUE,BROOKLYN,NY,11205
1109,143 GATES AVENUE,BROOKLYN,NY,11238
1110,305 ATKINS AVENUE,BROOKLYN,NY,11208
1111,367 DOUGLASS STREET,BROOKLYN,NY,11217
1112,458 ATKINS AVENUE,BROOKLYN,NY,11208
1113,219-30 102ND AVENUE,QUEENS VILLAGE,NY,11429
1114,190-15 109TH ROAD,SAINT ALBANS,NY,11412
1115,205-20 112TH AVENUE,SAINT ALBANS,NY,11412
1116,194-47 115TH AVENUE,SAINT ALBANS,NY,11412
1117,198-15 116TH AVENUE,SAINT ALBANS,NY,11412
1118,134-17 120TH AVENUE,SOUTH OZONE PARK,NY,11420
1119,174-36 126TH AVENUE,JAMAICA,NY,11434
1120,124-18 135TH PLACE,SOUTH OZONE PARK,NY,11420
1121,131-41 135TH PLACE,SOUTH OZONE PARK,NY,11420
1122,133-24 135TH PLACE,SOUTH OZONE PARK,NY,11420
1123,119-01 146TH STREET,JAMAICA,NY,11436
1124,111-21 147TH STREET,JAMAICA,NY,11435
1125,107-29 164TH STREET,JAMAICA,NY,11433
1126,108-15 164TH PLACE,JAMAICA,NY,11433
1127,110-15 169TH STREET,JAMAICA,NY,11433
1128,120-26 178TH STREET,JAMAICA,NY,11434
1129,102-36 187TH STREET,HOLLIS,NY,11423
1130,117-11 192ND STREET,SAINT ALBANS,NY,11412
1131,117-37 192ND STREET,SAINT ALBANS,NY,11412
1132,113-30 200TH STREET,SAINT ALBANS,NY,11412
1133,112-23 208TH STREET,QUEENS VILLAGE,NY,11429
1134,104-28 209TH STREET,QUEENS VILLAGE,NY,11429
1135,115-22 210TH STREET,CAMBRIA HEIGHTS,NY,11411
1136,109-20 212TH STREET,QUEENS VILLAGE,NY,11429
1137,137-24 219TH STREET,SPRINGFIELD GARDENS,NY,11413
1138,163-34 CLAUDE AVENUE,JAMAICA,NY,11433
1139,142-06 FOCH BOULEVARD,JAMAICA,NY,11436
1140,184-12 GALWAY AVENUE,SAINT ALBANS,NY,11412
1141,144-29 105TH AVENUE,JAMAICA,NY,11435
1142,116-17 FARMERS BOULEVARD,SAINT ALBANS,NY,11412
1143,733 SNEDIKER AVENUE,BROOKLYN,NY,11207
1144,117-24 143RD STREET,JAMAICA,NY,11436
1145,180-15 144TH AVENUE,JAMAICA,NY,11434
1146,104-14 164TH PLACE,JAMAICA,NY,11433
1147,114-44 198TH STREET,SAINT ALBANS,NY,11412
1148,105-36 FARMERS BOULEVARD,SAINT ALBANS,NY,11412
1149,116-31 FARMERS BOULEVARD,SAINT ALBANS,NY,11412
1150,113-44 SPRINGFIELD BOULEVARD,QUEENS VILLAGE,NY,11429
1151,129-37 132ND STREET,SOUTH OZONE PARK,NY,11420
1152,117-11 143RD STREET,JAMAICA,NY,11436
1153,146-23 176TH STREET,JAMAICA,NY,11434
1154,122-28 191ST STREET,SPRINGFIELD GARDENS,NY,11413
1155,118-15 199TH STREET,SAINT ALBANS,NY,11412
1156,114-42 200TH STREET,SAINT ALBANS,NY,11412
1157,219-30 MURDOCK AVENUE,QUEENS VILLAGE,NY,11429
1158,111-50 WITTHOFF STREET,QUEENS VILLAGE,NY,11429
1159,139-10 109TH ROAD,JAMAICA,NY,11435
1160,198-16 116TH AVENUE,SAINT ALBANS,NY,11412
1161,109-33 130TH STREET,SOUTH OZONE PARK,NY,11420
1162,220-23 135TH AVENUE,SPRINGFIELD GARDENS,NY,11413
1163,123-19 145TH STREET,JAMAICA,NY,11436
1164,111-19 196TH STREET,SAINT ALBANS,NY,11412
1165,118-22 197TH STREET,SAINT ALBANS,NY,11412
1166,114-39 203RD STREET,SAINT ALBANS,NY,11412
1167,106-10 215TH STREET,QUEENS VILLAGE,NY,11429
1168,138-20 102ND AVENUE,JAMAICA,NY,11435
1169,217-09 110TH AVENUE,QUEENS VILLAGE,NY,11429
1170,174-16 111TH AVENUE,JAMAICA,NY,11433
1171,188-56 120TH ROAD,SAINT ALBANS,NY,11412
1172,191-18 120TH AVENUE,SAINT ALBANS,NY,11412
1173,131-27 135TH PLACE,SOUTH OZONE PARK,NY,11420
1174,111-37 144TH STREET,JAMAICA,NY,11435
1175,118-35 153RD STREET,JAMAICA,NY,11434
1176,111-46 156TH STREET,JAMAICA,NY,11433
1177,119-55 177TH STREET,JAMAICA,NY,11434
1178,117-17 204TH STREET,SAINT ALBANS,NY,11412
1179,111-27 207TH STREET,QUEENS VILLAGE,NY,11429
1180,104-10 212TH STREET,QUEENS VILLAGE,NY,11429
1181,110-05 225TH STREET,QUEENS VILLAGE,NY,11429
1182,231 FERNSIDE PLACE,FAR ROCKAWAY,NY,11691
1183,239 FERNSIDE PLACE,FAR ROCKAWAY,NY,11691
1184,214-15 HOLLIS AVENUE,QUEENS VILLAGE,NY,11429
1185,114-54 INWOOD STREET,JAMAICA,NY,11436
1186,153 BEACH 59TH STREET,ARVERNE,NY,11692
1187,2155 PITKIN AVENUE,BROOKLYN,NY,11207
1188,2165 PITKIN AVENUE,BROOKLYN,NY,11207
1189,2189 PITKIN AVENUE,BROOKLYN,NY,11207
1190,2181 PITKIN AVENUE,BROOKLYN,NY,11207
1191,340 MILLER AVENUE,BROOKLYN,NY,11207
1192,320 MILLER AVENUE,BROOKLYN,NY,11207
1193,2211 PITKIN AVENUE,BROOKLYN,NY,11207
1194,2215 PITKIN AVENUE,BROOKLYN,NY,11207
1195,2221 PITKIN AVENUE,BROOKLYN,NY,11207
1196,2219 PITKIN AVENUE,BROOKLYN,NY,11207
1197,29 AVENUE A,NEW YORK,NY,10009
1198,35 AVENUE A,NEW YORK,NY,10009
1199,41 AVENUE A,NEW YORK,NY,10009
1200,138 EAST 3RD STREET,NEW YORK,NY,10009
1201,130 EAST 3RD STREET,NEW YORK,NY,10009
1202,126 EAST 3RD STREET,NEW YORK,NY,10009
1203,118 EAST 3RD STREET,NEW YORK,NY,10009
1204,114 EAST 3RD STREET,NEW YORK,NY,10009
1205,1000 TRINITY AVENUE,BRONX,NY,10456
1206,1020 TRINITY AVENUE,BRONX,NY,10456
1207,735 EAST 165TH STREET,BRONX,NY,10456
1208,730 EAST 166TH STREET,BRONX,NY,10456
1209,750 EAST 166TH STREET,BRONX,NY,10456
1210,760 EAST 166TH STREET,BRONX,NY,10456
1211,765 EAST 165TH STREET,BRONX,NY,10456
1212,770 EAST 165TH STREET,BRONX,NY,10456
1213,975 TINTON AVENUE,BRONX,NY,10456
1214,765 EAST 163RD STREET,BRONX,NY,10456
1215,965 TINTON AVENUE,BRONX,NY,10456
1216,730 EAST 165TH STREET,BRONX,NY,10456
1217,735 EAST 163RD STREET,BRONX,NY,10456
1218,695 EAST 163RD STREET,BRONX,NY,10456
1219,980 TRINITY AVENUE,BRONX,NY,10456
1220,3340 BAILEY AVENUE,BRONX,NY,10463
1221,3353 FORT INDEPENDENCE STREET,BRONX,NY,10463
1222,401 WEST 16TH STREET,NEW YORK,NY,10011
1223,418 WEST 17TH STREET,NEW YORK,NY,10011
1224,412 WEST 17TH STREET,NEW YORK,NY,10011
1225,434 WEST 17TH STREET,NEW YORK,NY,10011
1226,427 WEST 17TH STREET,NEW YORK,NY,10011
1227,419 WEST 17TH STREET,NEW YORK,NY,10011
1228,121 9TH AVENUE,NEW YORK,NY,10011
1229,401 WEST 18TH STREET,NEW YORK,NY,10011
1230,420 WEST 19TH STREET,NEW YORK,NY,10011
1231,412 WEST 19TH STREET,NEW YORK,NY,10011
1232,401 WEST 19TH STREET,NEW YORK,NY,10011
1233,1440 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1234,10 AMBOY STREET,BROOKLYN,NY,11212
1235,1410 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1236,1400 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1237,1380 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1238,2125 GLEBE AVENUE,BRONX,NY,10462
1239,360 MOTHER GASTON BOULEVARD,BROOKLYN,NY,11212
1240,108 CHRISTOPHER AVENUE,BROOKLYN,NY,11212
1241,89 CHRISTOPHER AVENUE,BROOKLYN,NY,11212
1242,109 CHRISTOPHER AVENUE,BROOKLYN,NY,11212
1243,937 EAST 56TH STREET,BROOKLYN,NY,11234
1244,925 EAST 56TH STREET,BROOKLYN,NY,11234
1245,897 EAST 56TH STREET,BROOKLYN,NY,11234
1246,885 EAST 56TH STREET,BROOKLYN,NY,11234
1247,5612 FARRAGUT ROAD,BROOKLYN,NY,11234
1248,5610 FARRAGUT ROAD,BROOKLYN,NY,11234
1249,5709 AVENUE H,BROOKLYN,NY,11234
1250,5705 AVENUE H,BROOKLYN,NY,11234
1251,901 EAST 56TH STREET,BROOKLYN,NY,11234
1252,5711 AVENUE H,BROOKLYN,NY,11234
1253,5704 FARRAGUT ROAD,BROOKLYN,NY,11234
1254,5706 FARRAGUT ROAD,BROOKLYN,NY,11234
1255,5702 FARRAGUT ROAD,BROOKLYN,NY,11234
1256,5624 FARRAGUT ROAD,BROOKLYN,NY,11234
1257,5721 AVENUE H,BROOKLYN,NY,11234
1258,5715 AVENUE H,BROOKLYN,NY,11234
1259,5801 GLENWOOD ROAD,BROOKLYN,NY,11234
1260,5803 GLENWOOD ROAD,BROOKLYN,NY,11234
1261,5712 FARRAGUT ROAD,BROOKLYN,NY,11234
1262,5714 FARRAGUT ROAD,BROOKLYN,NY,11234
1263,5802 FARRAGUT ROAD,BROOKLYN,NY,11234
1264,5716 FARRAGUT ROAD,BROOKLYN,NY,11234
1265,5817 GLENWOOD ROAD,BROOKLYN,NY,11234
1266,5901 GLENWOOD ROAD,BROOKLYN,NY,11234
1267,5905 GLENWOOD ROAD,BROOKLYN,NY,11234
1268,5903 GLENWOOD ROAD,BROOKLYN,NY,11234
1269,5804 FARRAGUT ROAD,BROOKLYN,NY,11234
1270,5806 FARRAGUT ROAD,BROOKLYN,NY,11234
1271,5812 FARRAGUT ROAD,BROOKLYN,NY,11234
1272,5814 FARRAGUT ROAD,BROOKLYN,NY,11234
1273,5909 GLENWOOD ROAD,BROOKLYN,NY,11234
1274,5907 GLENWOOD ROAD,BROOKLYN,NY,11234
1275,5808 FARRAGUT ROAD,BROOKLYN,NY,11234
1276,5810 FARRAGUT ROAD,BROOKLYN,NY,11234
1277,1722 RALPH AVENUE,BROOKLYN,NY,11236
1278,1736 RALPH AVENUE,BROOKLYN,NY,11236
1279,1690 RALPH AVENUE,BROOKLYN,NY,11236
1280,1704 RALPH AVENUE,BROOKLYN,NY,11236
1281,1672 RALPH AVENUE,BROOKLYN,NY,11236
1282,1658 RALPH AVENUE,BROOKLYN,NY,11236
1283,100 PITT STREET,NEW YORK,NY,10002
1284,90 PITT STREET,NEW YORK,NY,10002
1285,70 PITT STREET,NEW YORK,NY,10002
1286,60 PITT STREET,NEW YORK,NY,10002
1287,175 HOYT STREET,BROOKLYN,NY,11217
1288,178 BOND STREET,BROOKLYN,NY,11217
1289,181 HOYT STREET,BROOKLYN,NY,11217
1290,187 HOYT STREET,BROOKLYN,NY,11217
1291,182 BOND STREET,BROOKLYN,NY,11217
1292,186 BOND STREET,BROOKLYN,NY,11217
1293,195 HOYT STREET,BROOKLYN,NY,11217
1294,413 BALTIC STREET,BROOKLYN,NY,11217
1295,427 BALTIC STREET,BROOKLYN,NY,11217
1296,198 BOND STREET,BROOKLYN,NY,11217
1297,215 HOYT STREET,BROOKLYN,NY,11217
1298,414 BALTIC STREET,BROOKLYN,NY,11217
1299,426 BALTIC STREET,BROOKLYN,NY,11217
1300,218 BOND STREET,BROOKLYN,NY,11217
1301,225 HOYT STREET,BROOKLYN,NY,11217
1302,231 HOYT STREET,BROOKLYN,NY,11217
1303,235 HOYT STREET,BROOKLYN,NY,11217
1304,238 BOND STREET,BROOKLYN,NY,11217
1305,224 BOND STREET,BROOKLYN,NY,11217
1306,234 BOND STREET,BROOKLYN,NY,11217
1307,241 HOYT STREET,BROOKLYN,NY,11217
1308,244 BOND STREET,BROOKLYN,NY,11217
1309,423 BALTIC STREET,BROOKLYN,NY,11217
1310,417 BALTIC STREET,BROOKLYN,NY,11217
1311,3170 BROADWAY,NEW YORK,NY,10027
1312,3150 BROADWAY,NEW YORK,NY,10027
1313,550 WEST 125TH STREET,NEW YORK,NY,10027
1314,75 LA SALLE STREET,NEW YORK,NY,10027
1315,55 LA SALLE STREET,NEW YORK,NY,10027
1316,1315 AMSTERDAM AVENUE,NEW YORK,NY,10027
1317,1305 AMSTERDAM AVENUE,NEW YORK,NY,10027
1318,1295 AMSTERDAM AVENUE,NEW YORK,NY,10027
1319,430 WEST 125TH STREET,NEW YORK,NY,10027
1320,3225 NEPTUNE AVENUE,BROOKLYN,NY,11224
1321,2749 WEST 33RD STREET,BROOKLYN,NY,11224
1322,2703 WEST 33RD STREET,BROOKLYN,NY,11224
1323,2673 WEST 33RD STREET,BROOKLYN,NY,11224
1324,3246 BAYVIEW AVENUE,BROOKLYN,NY,11224
1325,3222 BAYVIEW AVENUE,BROOKLYN,NY,11224
1326,3194 BAYVIEW AVENUE,BROOKLYN,NY,11224
1327,3162 BAYVIEW AVENUE,BROOKLYN,NY,11224
1328,3112 BAYVIEW AVENUE,BROOKLYN,NY,11224
1329,2729 WEST 33RD STREET,BROOKLYN,NY,11224
1330,3201 NEPTUNE AVENUE,BROOKLYN,NY,11224
1331,3144 BAYVIEW AVENUE,BROOKLYN,NY,11224
1332,2719 WEST 33RD STREET,BROOKLYN,NY,11224
1333,2737 WEST 33RD STREET,BROOKLYN,NY,11224
1334,3178 BAYVIEW AVENUE,BROOKLYN,NY,11224
1335,711 MAGENTA STREET,BRONX,NY,10467
1336,3444 WHITE PLAINS ROAD,BRONX,NY,10467
1337,712 GUN HILL ROAD,BRONX,NY,10467
1338,740 GUN HILL ROAD,BRONX,NY,10467
1339,3445 HOLLAND AVENUE,BRONX,NY,10467
1340,735 MAGENTA STREET,BRONX,NY,10467
1341,3058 WEST 24TH STREET,BROOKLYN,NY,11224
1342,3018 WEST 24TH STREET,BROOKLYN,NY,11224
1343,3031 WEST 25TH STREET,BROOKLYN,NY,11224
1344,85-02 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1345,84-10 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1346,84-12 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1347,84-14 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1348,84-16 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1349,84-18 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1350,82-02 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1351,81-10 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1352,81-04 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,NY,11693
1353,81-03 HAMMELS BOULEVARD,FAR ROCKAWAY,NY,11693
1354,81-01 HAMMELS BOULEVARD,FAR ROCKAWAY,NY,11693
1355,81-05 HAMMELS BOULEVARD,FAR ROCKAWAY,NY,11693
1356,82-01 HAMMELS BOULEVARD,FAR ROCKAWAY,NY,11693
1357,82-03 HAMMELS BOULEVARD,FAR ROCKAWAY,NY,11693
1358,520 WEST 56TH STREET,NEW YORK,NY,10019
1359,530 WEST 55TH STREET,NEW YORK,NY,10019
1360,229 WEST 152ND STREET,NEW YORK,NY,10039
1361,225 WEST 152ND STREET,NEW YORK,NY,10039
1362,221 WEST 152ND STREET,NEW YORK,NY,10039
1363,210T WEST 153RD STREET,NEW YORK,NY,10039
1364,210S WEST 153RD STREET,NEW YORK,NY,10039
1365,210R WEST 153RD STREET,NEW YORK,NY,10039
1366,210Q WEST 153RD STREET,NEW YORK,NY,10039
1367,70 MACOMBS PLACE,NEW YORK,NY,10039
1368,210P WEST 153RD STREET,NEW YORK,NY,10039
1369,210N WEST 153RD STREET,NEW YORK,NY,10039
1370,210M WEST 153RD STREET,NEW YORK,NY,10039
1371,210L WEST 153RD STREET,NEW YORK,NY,10039
1372,210K WEST 153RD STREET,NEW YORK,NY,10039
1373,211J WEST 151ST STREET,NEW YORK,NY,10039
1374,211H WEST 151ST STREET,NEW YORK,NY,10039
1375,211G WEST 151ST STREET,NEW YORK,NY,10039
1376,211F WEST 151ST STREET,NEW YORK,NY,10039
1377,211E WEST 151ST STREET,NEW YORK,NY,10039
1378,211D WEST 151ST STREET,NEW YORK,NY,10039
1379,211C WEST 151ST STREET,NEW YORK,NY,10039
1380,211B WEST 151ST STREET,NEW YORK,NY,10039
1381,211A WEST 151ST STREET,NEW YORK,NY,10039
1382,220 WEST 152ND STREET,NEW YORK,NY,10039
1383,226 WEST 152ND STREET,NEW YORK,NY,10039
1384,234 WEST 152ND STREET,NEW YORK,NY,10039
1385,52 MACOMBS PLACE,NEW YORK,NY,10039
1386,50 MACOMBS PLACE,NEW YORK,NY,10039
1387,48 MACOMBS PLACE,NEW YORK,NY,10039
1388,46 MACOMBS PLACE,NEW YORK,NY,10039
1389,44 MACOMBS PLACE,NEW YORK,NY,10039
1390,2653 A C POWELL BOULEVARD,NEW YORK,NY,10039
1391,2651 A C POWELL BOULEVARD,NEW YORK,NY,10039
1392,2645 A C POWELL BOULEVARD,NEW YORK,NY,10039
1393,2641 A C POWELL BOULEVARD,NEW YORK,NY,10039
1394,187 WEST 152ND STREET,NEW YORK,NY,10039
1395,183 WEST 152ND STREET,NEW YORK,NY,10039
1396,180 WEST 152ND STREET,NEW YORK,NY,10039
1397,182 WEST 152ND STREET,NEW YORK,NY,10039
1398,186 WEST 152ND STREET,NEW YORK,NY,10039
1399,2637 A C POWELL BOULEVARD,NEW YORK,NY,10039
1400,190 WEST 152ND STREET,NEW YORK,NY,10039
1401,191W WEST 151ST STREET,NEW YORK,NY,10039
1402,191V WEST 151ST STREET,NEW YORK,NY,10039
1403,191U WEST 151ST STREET,NEW YORK,NY,10039
1404,181 WEST 151ST STREET,NEW YORK,NY,10039
1405,177 WEST 151ST STREET,NEW YORK,NY,10039
1406,173 WEST 151ST STREET,NEW YORK,NY,10039
1407,2850 FREDERICK DOUGLASS BOULEVARD,NEW YORK,NY,10039
1408,1930 HARRISON AVENUE,BRONX,NY,10453
1409,1886 HARRISON AVENUE,BRONX,NY,10453
1410,1920 HARRISON AVENUE,BRONX,NY,10453
1411,1925 HARRISON AVENUE,BRONX,NY,10453
1412,1934 HARRISON AVENUE,BRONX,NY,10453
1413,189 ALLEN STREET,NEW YORK,NY,10002
1414,1065 UNIVERSITY AVENUE,BRONX,NY,10452
1415,1075 UNIVERSITY AVENUE,BRONX,NY,10452
1416,1095 UNIVERSITY AVENUE,BRONX,NY,10452
1417,1135 UNIVERSITY AVENUE,BRONX,NY,10452
1418,1145 UNIVERSITY AVENUE,BRONX,NY,10452
1419,1125 UNIVERSITY AVENUE,BRONX,NY,10452
1420,1700 HOE AVENUE,BRONX,NY,10460
1421,1780 1ST AVENUE,NEW YORK,NY,10128
1422,405 EAST 92ND STREET,NEW YORK,NY,10128
1423,30 GLENMORE AVENUE,BROOKLYN,NY,11212
1424,61 THATFORD AVENUE,BROOKLYN,NY,11212
1425,1550 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1426,1560 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
1427,1548 EAST NEW YORK AVENUE,BROOKLYN,NY,11212
